Time slot,Consumption (kWh),Wind Generation (kWh per MW),Solar Generation (kWh per MWp),,Grid Tariff: $0.30 per kWh from 7am to 10 am and 5pm to 10pm and $0.20 per kWh for 10 am to 5pm and $0.00 per kWh for the remainder of the day.  ,,,,,
1/6/2025 22:15,10,90,0,,,,,,,
1/6/2025 22:30,10,80,0,,,,,,,
1/6/2025 22:45,10,85,0,,,,,,,
1/6/2025 23:00,10,74,0,,,,,,,
1/6/2025 23:15,10,85,0,,,,,,,
1/6/2025 23:30,10,74,0,,,,,,,
1/6/2025 23:45,10,74,0,,,,,,,
1/7/2025 0:00,10,58,0,,,,,,,
1/7/2025 0:15,10,69,0,,,,,,,
1/7/2025 0:30,10,59,0,,,,,,,
1/7/2025 0:45,10,55,0,,,,,,,
1/7/2025 1:00,10,47,0,,,,,,,
1/7/2025 1:15,10,55,0,,,,,,,
1/7/2025 1:30,10,47,0,,,,,,,
1/7/2025 1:45,10,47,0,,,,,,,
1/7/2025 2:00,10,47,0,,,,,,,
1/7/2025 2:15,10,40,0,,,,,,,
1/7/2025 2:30,10,47,0,,,,,,,
1/7/2025 2:45,10,47,0,,,,,,,
1/7/2025 3:00,10,47,0,,,,,,,
1/7/2025 3:15,10,47,0,,,,,,,
1/7/2025 3:30,10,47,0,,,,,,,
1/7/2025 3:45,10,36,0,,,,,,,
1/7/2025 4:00,10,43,0,,,,,,,
1/7/2025 4:15,10,47,0,,,,,,,
1/7/2025 4:30,10,40,0,,,,,,,
1/7/2025 4:45,10,47,0,,,,,,,
1/7/2025 5:00,10,40,0,,,,,,,
1/7/2025 5:15,10,47,0,,,,,,,
1/7/2025 5:30,10,47,0,,,,,,,
1/7/2025 5:45,10,36,0,,,,,,,
1/7/2025 6:00,10,36,0,,,,,,,
1/7/2025 6:15,10,27,0,,,,,,,
1/7/2025 6:30,10,27,0,,,,,,,
1/7/2025 6:45,10,27,0,,,,,,,
1/7/2025 7:00,10,27,17,,,,,,,
1/7/2025 7:15,10,19,17,,,,,,,
1/7/2025 7:30,10,24,17,,,,,,,
1/7/2025 7:45,10,27,17,,,,,,,
1/7/2025 8:00,10,27,65,,,,,,,
1/7/2025 8:15,10,36,65,,,,,,,
1/7/2025 8:30,10,36,65,,,,,,,
1/7/2025 8:45,10,40,65,,,,,,,
1/7/2025 9:00,10,40,106,,,,,,,
1/7/2025 9:15,10,33,106,,,,,,,
1/7/2025 9:30,10,27,106,,,,,,,
1/7/2025 9:45,10,27,106,,,,,,,
1/7/2025 10:00,10,22,135,,,,,,,
1/7/2025 10:15,10,19,135,,,,,,,
1/7/2025 10:30,10,19,135,,,,,,,
1/7/2025 10:45,10,19,135,,,,,,,
1/7/2025 11:00,10,19,161,,,,,,,
1/7/2025 11:15,10,22,161,,,,,,,
1/7/2025 11:30,10,27,161,,,,,,,
1/7/2025 11:45,10,27,161,,,,,,,
1/7/2025 12:00,10,27,156,,,,,,,
1/7/2025 12:15,10,27,156,,,,,,,
1/7/2025 12:30,10,27,156,,,,,,,
1/7/2025 12:45,10,27,156,,,,,,,
1/7/2025 13:00,10,27,151,,,,,,,
1/7/2025 13:15,10,27,151,,,,,,,
1/7/2025 13:30,10,27,151,,,,,,,
1/7/2025 13:45,10,27,151,,,,,,,
1/7/2025 14:00,10,22,133,,,,,,,
1/7/2025 14:15,10,27,133,,,,,,,
1/7/2025 14:30,10,27,133,,,,,,,
1/7/2025 14:45,10,27,133,,,,,,,
1/7/2025 15:00,10,33,102,,,,,,,
1/7/2025 15:15,10,19,102,,,,,,,
1/7/2025 15:30,10,24,102,,,,,,,
1/7/2025 15:45,10,27,102,,,,,,,
1/7/2025 16:00,10,33,56,,,,,,,
1/7/2025 16:15,10,27,56,,,,,,,
1/7/2025 16:30,10,33,56,,,,,,,
1/7/2025 16:45,10,27,56,,,,,,,
1/7/2025 17:00,10,27,2,,,,,,,
1/7/2025 17:15,10,25,2,,,,,,,
1/7/2025 17:30,10,36,2,,,,,,,
1/7/2025 17:45,10,36,2,,,,,,,
1/7/2025 18:00,10,36,0,,,,,,,
1/7/2025 18:15,10,27,0,,,,,,,
1/7/2025 18:30,10,33,0,,,,,,,
1/7/2025 18:45,10,36,0,,,,,,,
1/7/2025 19:00,10,36,0,,,,,,,
1/7/2025 19:15,10,47,0,,,,,,,
1/7/2025 19:30,10,47,0,,,,,,,
1/7/2025 19:45,10,47,0,,,,,,,
1/7/2025 20:00,10,47,0,,,,,,,
1/7/2025 20:15,10,47,0,,,,,,,
1/7/2025 20:30,10,47,0,,,,,,,
1/7/2025 20:45,10,36,0,,,,,,,
1/7/2025 21:00,10,36,0,,,,,,,
1/7/2025 21:15,10,36,0,,,,,,,
1/7/2025 21:30,10,36,0,,,,,,,
1/7/2025 21:45,10,36,0,,,,,,,
1/7/2025 22:00,10,43,0,,,,,,,
1/7/2025 22:15,10,47,0,,,,,,,
1/7/2025 22:30,10,40,0,,,,,,,
1/7/2025 22:45,10,36,0,,,,,,,
1/7/2025 23:00,10,36,0,,,,,,,
1/7/2025 23:15,10,27,0,,,,,,,
1/7/2025 23:30,10,27,0,,,,,,,
1/7/2025 23:45,10,27,0,,,,,,,
1/8/2025 0:00,10,22,0,,,,,,,
1/8/2025 0:15,10,36,0,,,,,,,
1/8/2025 0:30,10,36,0,,,,,,,
1/8/2025 0:45,10,36,0,,,,,,,
1/8/2025 1:00,10,36,0,,,,,,,
1/8/2025 1:15,10,36,0,,,,,,,
1/8/2025 1:30,10,36,0,,,,,,,
1/8/2025 1:45,10,33,0,,,,,,,
1/8/2025 2:00,10,27,0,,,,,,,
1/8/2025 2:15,10,27,0,,,,,,,
1/8/2025 2:30,10,27,0,,,,,,,
1/8/2025 2:45,10,30,0,,,,,,,
1/8/2025 3:00,10,36,0,,,,,,,
1/8/2025 3:15,10,27,0,,,,,,,
1/8/2025 3:30,10,27,0,,,,,,,
1/8/2025 3:45,10,33,0,,,,,,,
1/8/2025 4:00,10,27,0,,,,,,,
1/8/2025 4:15,10,27,0,,,,,,,
1/8/2025 4:30,10,33,0,,,,,,,
1/8/2025 4:45,10,27,0,,,,,,,
1/8/2025 5:00,10,33,0,,,,,,,
1/8/2025 5:15,10,33,0,,,,,,,
1/8/2025 5:30,10,33,0,,,,,,,
1/8/2025 5:45,10,36,0,,,,,,,
1/8/2025 6:00,10,36,0,,,,,,,
1/8/2025 6:15,10,36,0,,,,,,,
1/8/2025 6:30,10,36,0,,,,,,,
1/8/2025 6:45,10,36,0,,,,,,,
1/8/2025 7:00,10,43,18,,,,,,,
1/8/2025 7:15,10,47,18,,,,,,,
1/8/2025 7:30,10,47,18,,,,,,,
1/8/2025 7:45,10,51,18,,,,,,,
1/8/2025 8:00,10,59,70,,,,,,,
1/8/2025 8:15,10,59,70,,,,,,,
1/8/2025 8:30,10,59,70,,,,,,,
1/8/2025 8:45,10,51,70,,,,,,,
1/8/2025 9:00,10,59,119,,,,,,,
1/8/2025 9:15,10,69,119,,,,,,,
1/8/2025 9:30,10,59,119,,,,,,,
1/8/2025 9:45,10,55,119,,,,,,,
1/8/2025 10:00,10,47,154,,,,,,,
1/8/2025 10:15,10,36,154,,,,,,,
1/8/2025 10:30,10,36,154,,,,,,,
1/8/2025 10:45,10,33,154,,,,,,,
1/8/2025 11:00,10,27,167,,,,,,,
1/8/2025 11:15,10,27,167,,,,,,,
1/8/2025 11:30,10,27,167,,,,,,,
1/8/2025 11:45,10,19,167,,,,,,,
1/8/2025 12:00,10,19,167,,,,,,,
1/8/2025 12:15,10,19,167,,,,,,,
1/8/2025 12:30,10,19,167,,,,,,,
1/8/2025 12:45,10,19,167,,,,,,,
1/8/2025 13:00,10,19,167,,,,,,,
1/8/2025 13:15,10,17,167,,,,,,,
1/8/2025 13:30,10,13,167,,,,,,,
1/8/2025 13:45,10,9,167,,,,,,,
1/8/2025 14:00,10,9,149,,,,,,,
1/8/2025 14:15,10,13,149,,,,,,,
1/8/2025 14:30,10,13,149,,,,,,,
1/8/2025 14:45,10,15,149,,,,,,,
1/8/2025 15:00,10,15,113,,,,,,,
1/8/2025 15:15,10,19,113,,,,,,,
1/8/2025 15:30,10,15,113,,,,,,,
1/8/2025 15:45,10,13,113,,,,,,,
1/8/2025 16:00,10,22,55,,,,,,,
1/8/2025 16:15,10,19,55,,,,,,,
1/8/2025 16:30,10,19,55,,,,,,,
1/8/2025 16:45,10,22,55,,,,,,,
1/8/2025 17:00,10,27,3,,,,,,,
1/8/2025 17:15,10,27,3,,,,,,,
1/8/2025 17:30,10,33,3,,,,,,,
1/8/2025 17:45,10,36,3,,,,,,,
1/8/2025 18:00,10,36,0,,,,,,,
1/8/2025 18:15,10,36,0,,,,,,,
1/8/2025 18:30,10,43,0,,,,,,,
1/8/2025 18:45,10,47,0,,,,,,,
1/8/2025 19:00,10,47,0,,,,,,,
1/8/2025 19:15,10,36,0,,,,,,,
1/8/2025 19:30,10,36,0,,,,,,,
1/8/2025 19:45,10,27,0,,,,,,,
1/8/2025 20:00,10,27,0,,,,,,,
1/8/2025 20:15,10,27,0,,,,,,,
1/8/2025 20:30,10,27,0,,,,,,,
1/8/2025 20:45,10,27,0,,,,,,,
1/8/2025 21:00,10,27,0,,,,,,,
1/8/2025 21:15,10,24,0,,,,,,,
1/8/2025 21:30,10,19,0,,,,,,,
1/8/2025 21:45,10,19,0,,,,,,,
1/8/2025 22:00,10,15,0,,,,,,,
1/8/2025 22:15,10,13,0,,,,,,,
1/8/2025 22:30,10,13,0,,,,,,,
1/8/2025 22:45,10,13,0,,,,,,,
1/8/2025 23:00,10,13,0,,,,,,,
1/8/2025 23:15,10,13,0,,,,,,,
1/8/2025 23:30,10,13,0,,,,,,,
1/8/2025 23:45,10,13,0,,,,,,,
1/9/2025 0:00,10,9,0,,,,,,,
1/9/2025 0:15,10,13,0,,,,,,,
1/9/2025 0:30,10,13,0,,,,,,,
1/9/2025 0:45,10,13,0,,,,,,,
1/9/2025 1:00,10,13,0,,,,,,,
1/9/2025 1:15,10,17,0,,,,,,,
1/9/2025 1:30,10,22,0,,,,,,,
1/9/2025 1:45,10,27,0,,,,,,,
1/9/2025 2:00,10,33,0,,,,,,,
1/9/2025 2:15,10,36,0,,,,,,,
1/9/2025 2:30,10,36,0,,,,,,,
1/9/2025 2:45,10,36,0,,,,,,,
1/9/2025 3:00,10,30,0,,,,,,,
1/9/2025 3:15,10,40,0,,,,,,,
1/9/2025 3:30,10,47,0,,,,,,,
1/9/2025 3:45,10,36,0,,,,,,,
1/9/2025 4:00,10,36,0,,,,,,,
1/9/2025 4:15,10,36,0,,,,,,,
1/9/2025 4:30,10,43,0,,,,,,,
1/9/2025 4:45,10,47,0,,,,,,,
1/9/2025 5:00,10,47,0,,,,,,,
1/9/2025 5:15,10,40,0,,,,,,,
1/9/2025 5:30,10,47,0,,,,,,,
1/9/2025 5:45,10,47,0,,,,,,,
1/9/2025 6:00,10,47,0,,,,,,,
1/9/2025 6:15,10,55,0,,,,,,,
1/9/2025 6:30,10,47,0,,,,,,,
1/9/2025 6:45,10,47,0,,,,,,,
1/9/2025 7:00,10,55,18,,,,,,,
1/9/2025 7:15,10,59,18,,,,,,,
1/9/2025 7:30,10,51,18,,,,,,,
1/9/2025 7:45,10,59,18,,,,,,,
1/9/2025 8:00,10,69,71,,,,,,,
1/9/2025 8:15,10,74,71,,,,,,,
1/9/2025 8:30,10,74,71,,,,,,,
1/9/2025 8:45,10,74,71,,,,,,,
1/9/2025 9:00,10,85,122,,,,,,,
1/9/2025 9:15,10,69,122,,,,,,,
1/9/2025 9:30,10,59,122,,,,,,,
1/9/2025 9:45,10,59,122,,,,,,,
1/9/2025 10:00,10,59,154,,,,,,,
1/9/2025 10:15,10,55,154,,,,,,,
1/9/2025 10:30,10,40,154,,,,,,,
1/9/2025 10:45,10,36,154,,,,,,,
1/9/2025 11:00,10,36,167,,,,,,,
1/9/2025 11:15,10,30,167,,,,,,,
1/9/2025 11:30,10,30,167,,,,,,,
1/9/2025 11:45,10,27,167,,,,,,,
1/9/2025 12:00,10,27,167,,,,,,,
1/9/2025 12:15,10,27,167,,,,,,,
1/9/2025 12:30,10,27,167,,,,,,,
1/9/2025 12:45,10,24,167,,,,,,,
1/9/2025 13:00,10,24,167,,,,,,,
1/9/2025 13:15,10,19,167,,,,,,,
1/9/2025 13:30,10,19,167,,,,,,,
1/9/2025 13:45,10,17,167,,,,,,,
1/9/2025 14:00,10,17,147,,,,,,,
1/9/2025 14:15,10,17,147,,,,,,,
1/9/2025 14:30,10,9,147,,,,,,,
1/9/2025 14:45,10,7,147,,,,,,,
1/9/2025 15:00,10,7,111,,,,,,,
1/9/2025 15:15,10,2,111,,,,,,,
1/9/2025 15:30,10,2,111,,,,,,,
1/9/2025 15:45,10,2,111,,,,,,,
1/9/2025 16:00,10,0,58,,,,,,,
1/9/2025 16:15,10,1,58,,,,,,,
1/9/2025 16:30,10,3,58,,,,,,,
1/9/2025 16:45,10,0,58,,,,,,,
1/9/2025 17:00,10,0,3,,,,,,,
1/9/2025 17:15,10,0,3,,,,,,,
1/9/2025 17:30,10,0,3,,,,,,,
1/9/2025 17:45,10,1,3,,,,,,,
1/9/2025 18:00,10,3,0,,,,,,,
1/9/2025 18:15,10,3,0,,,,,,,
1/9/2025 18:30,10,3,0,,,,,,,
1/9/2025 18:45,10,4,0,,,,,,,
1/9/2025 19:00,10,7,0,,,,,,,
1/9/2025 19:15,10,7,0,,,,,,,
1/9/2025 19:30,10,7,0,,,,,,,
1/9/2025 19:45,10,13,0,,,,,,,
1/9/2025 20:00,10,9,0,,,,,,,
1/9/2025 20:15,10,7,0,,,,,,,
1/9/2025 20:30,10,7,0,,,,,,,
1/9/2025 20:45,10,7,0,,,,,,,
1/9/2025 21:00,10,7,0,,,,,,,
1/9/2025 21:15,10,7,0,,,,,,,
1/9/2025 21:30,10,7,0,,,,,,,
1/9/2025 21:45,10,9,0,,,,,,,
1/9/2025 22:00,10,3,0,,,,,,,
1/9/2025 22:15,10,3,0,,,,,,,
1/9/2025 22:30,10,3,0,,,,,,,
1/9/2025 22:45,10,4,0,,,,,,,
1/9/2025 23:00,10,4,0,,,,,,,
1/9/2025 23:15,10,2,0,,,,,,,
1/9/2025 23:30,10,0,0,,,,,,,
1/9/2025 23:45,10,1,0,,,,,,,
1/10/2025 0:00,10,14,0,,,,,,,
1/10/2025 0:15,10,9,0,,,,,,,
1/10/2025 0:30,10,13,0,,,,,,,
1/10/2025 0:45,10,19,0,,,,,,,
1/10/2025 1:00,10,19,0,,,,,,,
1/10/2025 1:15,10,19,0,,,,,,,
1/10/2025 1:30,10,24,0,,,,,,,
1/10/2025 1:45,10,27,0,,,,,,,
1/10/2025 2:00,10,33,0,,,,,,,
1/10/2025 2:15,10,36,0,,,,,,,
1/10/2025 2:30,10,36,0,,,,,,,
1/10/2025 2:45,10,43,0,,,,,,,
1/10/2025 3:00,10,36,0,,,,,,,
1/10/2025 3:15,10,40,0,,,,,,,
1/10/2025 3:30,10,47,0,,,,,,,
1/10/2025 3:45,10,47,0,,,,,,,
1/10/2025 4:00,10,47,0,,,,,,,
1/10/2025 4:15,10,51,0,,,,,,,
1/10/2025 4:30,10,59,0,,,,,,,
1/10/2025 4:45,10,74,0,,,,,,,
1/10/2025 5:00,10,74,0,,,,,,,
1/10/2025 5:15,10,74,0,,,,,,,
1/10/2025 5:30,10,74,0,,,,,,,
1/10/2025 5:45,10,74,0,,,,,,,
1/10/2025 6:00,10,74,0,,,,,,,
1/10/2025 6:15,10,80,0,,,,,,,
1/10/2025 6:30,10,80,0,,,,,,,
1/10/2025 6:45,10,90,0,,,,,,,
1/10/2025 7:00,10,90,17,,,,,,,
1/10/2025 7:15,10,90,17,,,,,,,
1/10/2025 7:30,10,90,17,,,,,,,
1/10/2025 7:45,10,85,17,,,,,,,
1/10/2025 8:00,10,74,59,,,,,,,
1/10/2025 8:15,10,74,59,,,,,,,
1/10/2025 8:30,10,74,59,,,,,,,
1/10/2025 8:45,10,74,59,,,,,,,
1/10/2025 9:00,10,64,106,,,,,,,
1/10/2025 9:15,10,55,106,,,,,,,
1/10/2025 9:30,10,47,106,,,,,,,
1/10/2025 9:45,10,47,106,,,,,,,
1/10/2025 10:00,10,47,140,,,,,,,
1/10/2025 10:15,10,47,140,,,,,,,
1/10/2025 10:30,10,47,140,,,,,,,
1/10/2025 10:45,10,40,140,,,,,,,
1/10/2025 11:00,10,40,158,,,,,,,
1/10/2025 11:15,10,36,158,,,,,,,
1/10/2025 11:30,10,43,158,,,,,,,
1/10/2025 11:45,10,40,158,,,,,,,
1/10/2025 12:00,10,47,164,,,,,,,
1/10/2025 12:15,10,36,164,,,,,,,
1/10/2025 12:30,10,36,164,,,,,,,
1/10/2025 12:45,10,36,164,,,,,,,
1/10/2025 13:00,10,36,156,,,,,,,
1/10/2025 13:15,10,33,156,,,,,,,
1/10/2025 13:30,10,27,156,,,,,,,
1/10/2025 13:45,10,24,156,,,,,,,
1/10/2025 14:00,10,15,132,,,,,,,
1/10/2025 14:15,10,17,132,,,,,,,
1/10/2025 14:30,10,13,132,,,,,,,
1/10/2025 14:45,10,11,132,,,,,,,
1/10/2025 15:00,10,7,105,,,,,,,
1/10/2025 15:15,10,7,105,,,,,,,
1/10/2025 15:30,10,7,105,,,,,,,
1/10/2025 15:45,10,7,105,,,,,,,
1/10/2025 16:00,10,7,53,,,,,,,
1/10/2025 16:15,10,6,53,,,,,,,
1/10/2025 16:30,10,3,53,,,,,,,
1/10/2025 16:45,10,3,53,,,,,,,
1/10/2025 17:00,10,3,2,,,,,,,
1/10/2025 17:15,10,3,2,,,,,,,
1/10/2025 17:30,10,1,2,,,,,,,
1/10/2025 17:45,10,1,2,,,,,,,
1/10/2025 18:00,10,6,0,,,,,,,
1/10/2025 18:15,10,7,0,,,,,,,
1/10/2025 18:30,10,7,0,,,,,,,
1/10/2025 18:45,10,7,0,,,,,,,
1/10/2025 19:00,10,7,0,,,,,,,
1/10/2025 19:15,10,7,0,,,,,,,
1/10/2025 19:30,10,11,0,,,,,,,
1/10/2025 19:45,10,13,0,,,,,,,
1/10/2025 20:00,10,13,0,,,,,,,
1/10/2025 20:15,10,13,0,,,,,,,
1/10/2025 20:30,10,13,0,,,,,,,
1/10/2025 20:45,10,11,0,,,,,,,
1/10/2025 21:00,10,7,0,,,,,,,
1/10/2025 21:15,10,9,0,,,,,,,
1/10/2025 21:30,10,17,0,,,,,,,
1/10/2025 21:45,10,27,0,,,,,,,
1/10/2025 22:00,10,22,0,,,,,,,
1/10/2025 22:15,10,30,0,,,,,,,
1/10/2025 22:30,10,30,0,,,,,,,
1/10/2025 22:45,10,22,0,,,,,,,
1/10/2025 23:00,10,27,0,,,,,,,
1/10/2025 23:15,10,27,0,,,,,,,
1/10/2025 23:30,10,27,0,,,,,,,
1/10/2025 23:45,10,27,0,,,,,,,
1/11/2025 0:00,10,42,0,,,,,,,
1/11/2025 0:15,10,27,0,,,,,,,
1/11/2025 0:30,10,27,0,,,,,,,
1/11/2025 0:45,10,33,0,,,,,,,
1/11/2025 1:00,10,33,0,,,,,,,
1/11/2025 1:15,10,40,0,,,,,,,
1/11/2025 1:30,10,55,0,,,,,,,
1/11/2025 1:45,10,69,0,,,,,,,
1/11/2025 2:00,10,59,0,,,,,,,
1/11/2025 2:15,10,59,0,,,,,,,
1/11/2025 2:30,10,69,0,,,,,,,
1/11/2025 2:45,10,74,0,,,,,,,
1/11/2025 3:00,10,85,0,,,,,,,
1/11/2025 3:15,10,90,0,,,,,,,
1/11/2025 3:30,10,90,0,,,,,,,
1/11/2025 3:45,10,90,0,,,,,,,
1/11/2025 4:00,10,90,0,,,,,,,
1/11/2025 4:15,10,80,0,,,,,,,
1/11/2025 4:30,10,90,0,,,,,,,
1/11/2025 4:45,10,90,0,,,,,,,
1/11/2025 5:00,10,80,0,,,,,,,
1/11/2025 5:15,10,80,0,,,,,,,
1/11/2025 5:30,10,90,0,,,,,,,
1/11/2025 5:45,10,74,0,,,,,,,
1/11/2025 6:00,10,74,0,,,,,,,
1/11/2025 6:15,10,69,0,,,,,,,
1/11/2025 6:30,10,59,0,,,,,,,
1/11/2025 6:45,10,64,0,,,,,,,
1/11/2025 7:00,10,74,20,,,,,,,
1/11/2025 7:15,10,90,20,,,,,,,
1/11/2025 7:30,10,90,20,,,,,,,
1/11/2025 7:45,10,102,20,,,,,,,
1/11/2025 8:00,10,102,79,,,,,,,
1/11/2025 8:15,10,107,79,,,,,,,
1/11/2025 8:30,10,107,79,,,,,,,
1/11/2025 8:45,10,107,79,,,,,,,
1/11/2025 9:00,10,96,132,,,,,,,
1/11/2025 9:15,10,85,132,,,,,,,
1/11/2025 9:30,10,74,132,,,,,,,
1/11/2025 9:45,10,69,132,,,,,,,
1/11/2025 10:00,10,59,165,,,,,,,
1/11/2025 10:15,10,47,165,,,,,,,
1/11/2025 10:30,10,40,165,,,,,,,
1/11/2025 10:45,10,36,165,,,,,,,
1/11/2025 11:00,10,36,167,,,,,,,
1/11/2025 11:15,10,36,167,,,,,,,
1/11/2025 11:30,10,36,167,,,,,,,
1/11/2025 11:45,10,36,167,,,,,,,
1/11/2025 12:00,10,36,167,,,,,,,
1/11/2025 12:15,10,36,167,,,,,,,
1/11/2025 12:30,10,36,167,,,,,,,
1/11/2025 12:45,10,36,167,,,,,,,
1/11/2025 13:00,10,30,167,,,,,,,
1/11/2025 13:15,10,27,167,,,,,,,
1/11/2025 13:30,10,22,167,,,,,,,
1/11/2025 13:45,10,19,167,,,,,,,
1/11/2025 14:00,10,24,156,,,,,,,
1/11/2025 14:15,10,19,156,,,,,,,
1/11/2025 14:30,10,19,156,,,,,,,
1/11/2025 14:45,10,19,156,,,,,,,
1/11/2025 15:00,10,15,116,,,,,,,
1/11/2025 15:15,10,11,116,,,,,,,
1/11/2025 15:30,10,11,116,,,,,,,
1/11/2025 15:45,10,7,116,,,,,,,
1/11/2025 16:00,10,7,57,,,,,,,
1/11/2025 16:15,10,7,57,,,,,,,
1/11/2025 16:30,10,7,57,,,,,,,
1/11/2025 16:45,10,6,57,,,,,,,
1/11/2025 17:00,10,6,2,,,,,,,
1/11/2025 17:15,10,13,2,,,,,,,
1/11/2025 17:30,10,13,2,,,,,,,
1/11/2025 17:45,10,9,2,,,,,,,
1/11/2025 18:00,10,9,0,,,,,,,
1/11/2025 18:15,10,7,0,,,,,,,
1/11/2025 18:30,10,7,0,,,,,,,
1/11/2025 18:45,10,15,0,,,,,,,
1/11/2025 19:00,10,19,0,,,,,,,
1/11/2025 19:15,10,17,0,,,,,,,
1/11/2025 19:30,10,13,0,,,,,,,
1/11/2025 19:45,10,13,0,,,,,,,
1/11/2025 20:00,10,17,0,,,,,,,
1/11/2025 20:15,10,19,0,,,,,,,
1/11/2025 20:30,10,19,0,,,,,,,
1/11/2025 20:45,10,22,0,,,,,,,
1/11/2025 21:00,10,27,0,,,,,,,
1/11/2025 21:15,10,36,0,,,,,,,
1/11/2025 21:30,10,36,0,,,,,,,
1/11/2025 21:45,10,40,0,,,,,,,
1/11/2025 22:00,10,55,0,,,,,,,
1/11/2025 22:15,10,55,0,,,,,,,
1/11/2025 22:30,10,47,0,,,,,,,
1/11/2025 22:45,10,64,0,,,,,,,
1/11/2025 23:00,10,74,0,,,,,,,
1/11/2025 23:15,10,85,0,,,,,,,
1/11/2025 23:30,10,85,0,,,,,,,
1/11/2025 23:45,10,85,0,,,,,,,
1/12/2025 0:00,10,80,0,,,,,,,
1/12/2025 0:15,10,90,0,,,,,,,
1/12/2025 0:30,10,90,0,,,,,,,
1/12/2025 0:45,10,80,0,,,,,,,
1/12/2025 1:00,10,90,0,,,,,,,
1/12/2025 1:15,10,102,0,,,,,,,
1/12/2025 1:30,10,90,0,,,,,,,
1/12/2025 1:45,10,107,0,,,,,,,
1/12/2025 2:00,10,107,0,,,,,,,
1/12/2025 2:15,10,107,0,,,,,,,
1/12/2025 2:30,10,107,0,,,,,,,
1/12/2025 2:45,10,85,0,,,,,,,
1/12/2025 3:00,10,74,0,,,,,,,
1/12/2025 3:15,10,96,0,,,,,,,
1/12/2025 3:30,10,107,0,,,,,,,
1/12/2025 3:45,10,102,0,,,,,,,
1/12/2025 4:00,10,90,0,,,,,,,
1/12/2025 4:15,10,90,0,,,,,,,
1/12/2025 4:30,10,90,0,,,,,,,
1/12/2025 4:45,10,90,0,,,,,,,
1/12/2025 5:00,10,90,0,,,,,,,
1/12/2025 5:15,10,85,0,,,,,,,
1/12/2025 5:30,10,74,0,,,,,,,
1/12/2025 5:45,10,64,0,,,,,,,
1/12/2025 6:00,10,85,0,,,,,,,
1/12/2025 6:15,10,85,0,,,,,,,
1/12/2025 6:30,10,85,0,,,,,,,
1/12/2025 6:45,10,74,0,,,,,,,
1/12/2025 7:00,10,85,18,,,,,,,
1/12/2025 7:15,10,113,18,,,,,,,
1/12/2025 7:30,10,135,18,,,,,,,
1/12/2025 7:45,10,135,18,,,,,,,
1/12/2025 8:00,10,124,73,,,,,,,
1/12/2025 8:15,10,124,73,,,,,,,
1/12/2025 8:30,10,113,73,,,,,,,
1/12/2025 8:45,10,124,73,,,,,,,
1/12/2025 9:00,10,135,121,,,,,,,
1/12/2025 9:15,10,119,121,,,,,,,
1/12/2025 9:30,10,107,121,,,,,,,
1/12/2025 9:45,10,74,121,,,,,,,
1/12/2025 10:00,10,64,156,,,,,,,
1/12/2025 10:15,10,47,156,,,,,,,
1/12/2025 10:30,10,47,156,,,,,,,
1/12/2025 10:45,10,47,156,,,,,,,
1/12/2025 11:00,10,47,167,,,,,,,
1/12/2025 11:15,10,51,167,,,,,,,
1/12/2025 11:30,10,59,167,,,,,,,
1/12/2025 11:45,10,64,167,,,,,,,
1/12/2025 12:00,10,64,167,,,,,,,
1/12/2025 12:15,10,74,167,,,,,,,
1/12/2025 12:30,10,74,167,,,,,,,
1/12/2025 12:45,10,69,167,,,,,,,
1/12/2025 13:00,10,69,167,,,,,,,
1/12/2025 13:15,10,59,167,,,,,,,
1/12/2025 13:30,10,59,167,,,,,,,
1/12/2025 13:45,10,55,167,,,,,,,
1/12/2025 14:00,10,55,149,,,,,,,
1/12/2025 14:15,10,59,149,,,,,,,
1/12/2025 14:30,10,51,149,,,,,,,
1/12/2025 14:45,10,55,149,,,,,,,
1/12/2025 15:00,10,47,110,,,,,,,
1/12/2025 15:15,10,47,110,,,,,,,
1/12/2025 15:30,10,47,110,,,,,,,
1/12/2025 15:45,10,36,110,,,,,,,
1/12/2025 16:00,10,36,56,,,,,,,
1/12/2025 16:15,10,36,56,,,,,,,
1/12/2025 16:30,10,36,56,,,,,,,
1/12/2025 16:45,10,36,56,,,,,,,
1/12/2025 17:00,10,30,3,,,,,,,
1/12/2025 17:15,10,33,3,,,,,,,
1/12/2025 17:30,10,33,3,,,,,,,
1/12/2025 17:45,10,27,3,,,,,,,
1/12/2025 18:00,10,27,0,,,,,,,
1/12/2025 18:15,10,27,0,,,,,,,
1/12/2025 18:30,10,33,0,,,,,,,
1/12/2025 18:45,10,36,0,,,,,,,
1/12/2025 19:00,10,43,0,,,,,,,
1/12/2025 19:15,10,47,0,,,,,,,
1/12/2025 19:30,10,47,0,,,,,,,
1/12/2025 19:45,10,47,0,,,,,,,
1/12/2025 20:00,10,47,0,,,,,,,
1/12/2025 20:15,10,51,0,,,,,,,
1/12/2025 20:30,10,59,0,,,,,,,
1/12/2025 20:45,10,64,0,,,,,,,
1/12/2025 21:00,10,74,0,,,,,,,
1/12/2025 21:15,10,74,0,,,,,,,
1/12/2025 21:30,10,74,0,,,,,,,
1/12/2025 21:45,10,90,0,,,,,,,
1/12/2025 22:00,10,102,0,,,,,,,
1/12/2025 22:15,10,107,0,,,,,,,
1/12/2025 22:30,10,107,0,,,,,,,
